mode,image,status,shoulder_width,hand_mouth_distance,hand_mouth_threshold,hand_object_distance,hand_object_threshold
fixed_110,326000711_835327364236984_7228592606490245897_n_jpeg.rf.9a3d85d509a3a4b6969b424bd27fd042.jpg,SAFE,182.63377,111.270836,110,999.0,110
fixed_110,326002004_889549828864990_8211319777410375818_n_jpg.rf.2472b68e4f20a07f5b38368611308d98.jpg,SAFE,133.21924,184.97809,110,0.0,110
fixed_110,326020048_737599357577073_6452283636308315272_n_jpg.rf.7b2458c4c47dfabfa2459378a177d127.jpg,SAFE,214.26784,188.27257,110,999.0,110
fixed_110,326022279_205144305377275_9019668338539510508_n_jpg.rf.ab960eb043cbcc7ca006f45e5ee399e2.jpg,OBJECT_TO_MOUTH,168.51558,53.35994,110,999.0,110
fixed_110,326023119_123705473721884_4659080129191626779_n_jpg.rf.40c4917eb761f71c614b185ad276c930.jpg,SAFE,68.48386,159.89708,110,0.0,110
fixed_110,326024023_869794794068414_889748955059745876_n_jpg.rf.c21b3771197832178adeae895d69a482.jpg,SAFE,,999.0,110,999.0,110
fixed_110,326040326_222877130164477_4885331846598349588_n_jpg.rf.c25de7914c7fe4b9c2bdb9e7161c9f76.jpg,SAFE,175.94218,204.78116,110,0.0,110
fixed_110,326056192_1363563664393816_8049857165622081614_n_jpg.rf.46a645e5bca93d425a38944fc2a1338c.jpg,SAFE,167.10855,297.3311,110,999.0,110
fixed_110,326056860_226040386518445_6075035151553380165_n_jpeg.rf.2347082318f22dbb304184ad25350e22.jpg,SAFE,,999.0,110,999.0,110
fixed_110,326057028_716151576669912_2664507569343825932_n_jpg.rf.76450ae99f15b3ae58e8fc01ff723c52.jpg,OBJECT_TO_MOUTH,120.03472,90.22831,110,999.0,110
fixed_110,326057692_722933886138515_8898909965466186073_n_jpg.rf.343990fce4b599038110edc234fa23f5.jpg,SAFE,105.64674,33.894962,110,0.0,110
fixed_110,326070235_1373980306745243_3765998114619366907_n_jpg.rf.44cdc837695a0e49494dbb3f5d006be6.jpg,SAFE,,999.0,110,999.0,110
fixed_110,326071301_855206582399562_7436955326920316076_n_jpg.rf.f1700d3e88c196078d41c9615ed40a30.jpg,OBJECT_TO_MOUTH,78.24514,48.913666,110,999.0,110
fixed_110,326071468_6217587151631105_2484844944334496142_n_jpg.rf.82bb31f73aa33e2110063f1c7645f383.jpg,OBJECT_TO_MOUTH,48.40543,35.939453,110,999.0,110
fixed_110,326093722_553692510142601_6325421482977006800_n_jpg.rf.e1732a1724b69038b3baa2afc14ec941.jpg,OBJECT_TO_MOUTH,130.6969,70.09298,110,999.0,110
fixed_110,326101798_1161106167874285_7579510752296817416_n_jpg.rf.68cc913a6c8aed3d4f3c1484e47fa50f.jpg,SAFE,,999.0,110,999.0,110
fixed_110,326114664_1170756590499061_226593592589168988_n_jpg.rf.0ec75038e2121ac7b4f7c4f1dbf62f93.jpg,SAFE,167.93767,161.84082,110,0.0,110
fixed_110,326131956_3085853025040618_960985994727140193_n_jpg.rf.751f53fc7fb0796f25801cff3f992d37.jpg,SAFE,104.07684,86.46264,110,0.0,110
fixed_110,326134170_2513107025498475_3653162843907794131_n_jpg.rf.d200a01df7f79fc02e233b36a6a3de33.jpg,OBJECT_TO_MOUTH,95.53979,72.03984,110,8.358673,110
fixed_110,326141876_845746363189106_724689108582353364_n_jpg.rf.ae290ff6a3716e9c2c1d6a15bc5a5af5.jpg,SAFE,185.6185,194.71188,110,999.0,110
fixed_110,326157342_202184902316456_6203023765414409336_n_jpg.rf.e2ab49bd7ebe8bbbc980e18b49846bf9.jpg,SAFE,329.42688,157.8986,110,40.939407,110
fixed_110,326159349_534578221963884_1591071820433039757_n_jpeg.rf.2f5ea5b630f0d34d545249624d079fb7.jpg,SAFE,148.49495,286.1377,110,0.0,110
fixed_110,326172900_574080994237472_3187452732663447694_n_jpg.rf.d4410d2d17bd71f461aad6c59af171ce.jpg,OBJECT_TO_MOUTH,179.16063,27.95469,110,999.0,110
fixed_110,326199812_865167071464240_5953478232968722921_n_jpg.rf.16ebe99e073ca7f51b4a4a03ae04623e.jpg,OBJECT_TO_MOUTH,72.2796,52.975864,110,0.0,110
fixed_110,326227769_1117474052226829_7496319085438260039_n_jpg.rf.2963f0bbc97f6e3c4db23de3b03aa7c4.jpg,SAFE,109.05553,137.29912,110,0.0,110
fixed_110,326230155_562689845719563_9156064187152442133_n_jpg.rf.7d345388fdd0dc9df4520caef4e7bb05.jpg,SAFE,97.293594,257.94864,110,999.0,110
fixed_110,326231701_864405831349202_1793460698637658304_n_jpeg.rf.7ac9e1006acbb82628ddab43d4c88e3c.jpg,SAFE,133.59016,130.3427,110,999.0,110
fixed_110,326238267_893401148469647_7085697957128711941_n_jpg.rf.98f335844d41e5c96cfc66b54e9fc647.jpg,SAFE,196.82863,313.16513,110,0.0,110
fixed_110,326240060_558495319533045_7013724105609114995_n_jpg.rf.88bee90369c87bbee92be692b1cd9913.jpg,OBJECT_TO_MOUTH,232.8078,90.146034,110,0.0,110
fixed_110,326250233_539700318120807_536986886450557021_n_jpeg.rf.5a0600b8cceb5d0f119fde111efb3718.jpg,OBJECT_TO_MOUTH,195.86551,34.256065,110,59.65036,110
fixed_110,326254337_6422788407751098_8337727507017669829_n_jpeg.rf.f5e6fd8a0b2390a0a89dfcd018d02a38.jpg,SAFE,125.77745,230.61218,110,0.0,110
fixed_110,326270748_187318940584038_1147466754414962418_n_jpg.rf.5ab61697bce357ae27b3f0ec02c1fb68.jpg,OBJECT_TO_MOUTH,106.0754,118.13661,110,0.0,110
fixed_110,326272044_201170805767224_3953774779871855503_n_jpeg.rf.182a7994f9276973fea0259677bae262.jpg,SAFE,152.2272,122.664604,110,0.0,110
fixed_110,326286485_971713500648088_7958627032111934273_n_jpg.rf.d15bf054b05f1c80200717af2f680f12.jpg,SAFE,258.83167,231.31831,110,0.0,110
fixed_110,326306698_2144446042408569_2169775211310267502_n_jpg.rf.332b78d09a505dc6866ea806e8d5fdea.jpg,SAFE,144.55397,144.69656,110,0.0,110
fixed_110,326306920_930105191742580_4152251109723050612_n-1-_jpg.rf.c3d87e586b1c037025d715004776653f.jpg,SAFE,69.4616,88.11309,110,0.0,110
fixed_110,326329435_1384347272126700_1259818525000908483_n-1-_jpeg.rf.9fffff8456c461afc2863b9e7f6a9e47.jpg,SAFE,154.22495,256.88382,110,0.0,110
fixed_110,326331654_570224741677651_45717041642499216_n_jpg.rf.c61cb77544d1ac4b19ef0989141342a0.jpg,SAFE,237.7306,287.74194,110,999.0,110
fixed_110,326394434_5756615407785144_5694530470722789450_n_jpg.rf.483cc4a0e1b2deb14c500f0a3c11a172.jpg,OBJECT_TO_MOUTH,62.811047,86.42703,110,999.0,110
fixed_110,326431299_958693652173971_5362073672430628745_n_jpeg.rf.17de8d040db4fbeb7abd8d48e9bd49c5.jpg,SAFE,498.68152,107.57241,110,999.0,110
fixed_110,326449454_1278366856355461_6393076333755741172_n_jpg.rf.8d3bab8e274063126a8b3ce9d4f18525.jpg,SAFE,354.61697,382.6417,110,999.0,110
fixed_110,AhaConvert_otm1.jpg.jpg,SAFE,319.4071,145.81578,110,0.0,110
fixed_110,do-choi-cam-nam-cho-tre-so-sinh-5.jpg,OBJECT_TO_MOUTH,121.33016,49.323986,110,999.0,110
fixed_110,toy.jpg,SAFE,,999.0,110,999.0,110
fixed_140,322250843_1186131352027654_8128960996329119574_n_jpg.rf.1c767e790100999022b10df009b7d999.jpg,SAFE,,999.0,140,999.0,140
fixed_140,322828325_962944021337628_1874479558312964397_n_jpg.rf.e37dc6a31819104bf1f9c5a0f6d97e89.jpg,OBJECT_TO_MOUTH,149.3854,11.161898,140,999.0,140
fixed_140,324392425_708809327578441_4136788493901408811_n_jpg.rf.1611c89a8a10c30802c6bcdd1e291e05.jpg,SAFE,61.275677,126.243484,140,999.0,140
fixed_140,325387005_1317387592372410_6343247785253283797_n_jpg.rf.80df179641af6656d33716fda4492a3f.jpg,OBJECT_TO_MOUTH,85.059975,113.71133,140,999.0,140
fixed_140,325409542_839473773812693_5171051284896275114_n_jpg.rf.7bbcf02183750e5308aaa743707a3912.jpg,OBJECT_TO_MOUTH,178.52072,76.51195,140,999.0,140
fixed_140,325600922_530914825682457_6778187626933356332_n_jpg.rf.2f18a5a521db9e4298f1cd424608d219.jpg,SAFE,113.77241,119.310844,140,999.0,140
fixed_140,325692500_1191531568457925_6740890655939230611_n_jpg.rf.f126f1e5fb086404e8df91609561adde.jpg,HAND_TO_MOUTH,124.384895,64.50908,140,999.0,140
fixed_140,325696747_1018803589076238_7331590847631694492_n-1-_jpeg.rf.51431d97eba4e2c2a5d74837a1ccc957.jpg,SAFE,124.82264,128.82536,140,999.0,140
fixed_140,325703891_555974033244057_1859569487481249809_n_jpg.rf.6bdfa1106097cace272db91db53a20b7.jpg,SAFE,236.82687,227.15744,140,0.0,140
fixed_140,325704532_691962849076031_9101256235223666838_n_jpg.rf.b46f0c7ba1559084bc4755a5bb5e6e3b.jpg,SAFE,280.19388,265.15976,140,0.0,140
fixed_140,325707283_3108452296122737_2783769587588717054_n_jpeg.rf.4e663c179f13e85d295ea6fa3ca449b2.jpg,SAFE,273.92166,139.67627,140,999.0,140
fixed_140,325714095_716570453203429_4604342524372054837_n_jpg.rf.f671e39266663339157e6cf3dfbc0edc.jpg,OBJECT_TO_MOUTH,134.1978,104.39856,140,0.0,140
fixed_140,325714606_1540249309793796_6166275228760654279_n_jpg.rf.8b98b49146bec2edc27df8ff4ea7a21c.jpg,HAND_TO_MOUTH,153.69225,70.642456,140,999.0,140
fixed_140,325715180_137293365856420_5222945214288864591_n-1-_jpg.rf.f0ef7e0e1f28bf85e14b689698102e21.jpg,OBJECT_TO_MOUTH,106.124695,66.615616,140,0.0,140
fixed_140,325717802_3201299213421225_3156402973776784456_n_jpg.rf.b51e13872b5353e175f94e95dc7a9489.jpg,OBJECT_TO_MOUTH,30.755125,62.195026,140,0.0,140
fixed_140,325744152_2511328462355171_7357332802287911703_n_jpg.rf.450cc1bc46bce951c0b4abceceff22a2.jpg,OBJECT_TO_MOUTH,63.871075,45.047234,140,86.88039,140
fixed_140,325748442_874552323589772_7740707374377071513_n_jpg.rf.addba32a04b840085b609155f7c70b83.jpg,SAFE,110.263855,227.86386,140,0.0,140
fixed_140,325770593_227695949630757_8502021265076603696_n-1-_jpg.rf.12a98255a7817c9a63f7b1715e392d07.jpg,OBJECT_TO_MOUTH,40.351013,4.7207804,140,999.0,140
fixed_140,325779361_697392898585803_1014280073914063136_n_jpeg.rf.62dd7133f4c68f5e7f55164a6bb6654f.jpg,OBJECT_TO_MOUTH,6.4522133,27.679592,140,0.0,140
fixed_140,325780561_1213071136252079_3491125299945392358_n_jpeg.rf.0ff10165e054b1ec363b9dc08a9e4504.jpg,SAFE,150.61636,130.89867,140,999.0,140
fixed_140,325781176_709963310789929_3537682913570129704_n_jpeg.rf.25c73c634d54210db9990ccb2932db47.jpg,OBJECT_TO_MOUTH,75.12891,75.2994,140,999.0,140
fixed_140,325783660_1347157669393251_7629971906107921972_n_jpg.rf.3bc0c61e4a8b7e053d3ef8d905a779fe.jpg,SAFE,95.320335,164.48663,140,999.0,140
fixed_140,325800319_648534900374106_2942415297330023881_n_jpg.rf.653f22aa7db9a6c8a136dcc1c39d332b.jpg,OBJECT_TO_MOUTH,153.19745,46.829628,140,999.0,140
fixed_140,325806645_719158326350652_507326228170993943_n_jpg.rf.c9b2235b281dbc6cbf71d47fd52d6fcc.jpg,SAFE,217.17053,248.97137,140,0.0,140
fixed_140,325808354_914825922874254_4232537091822208299_n_jpeg.rf.19f107750b4d2ed9be30633603e34c76.jpg,OBJECT_TO_MOUTH,93.27935,87.9545,140,999.0,140
fixed_140,325809791_654154473063193_8996650848702087457_n_jpg.rf.eab5e1aeca79286f0456126e0cb54d98.jpg,SAFE,129.0481,241.3359,140,0.0,140
fixed_140,325819922_850754869544232_8434396775807608978_n_jpeg.rf.03a62824ae03bf621fcb37f2a3135811.jpg,SAFE,358.2261,245.32616,140,0.0,140
fixed_140,325820940_155728443910901_7448406376279837462_n_jpg.rf.f26b375302ee76489854f2528c75ed17.jpg,SAFE,16.958042,195.84515,140,0.0,140
fixed_140,325824676_745237543712871_4498062859304169617_n_jpg.rf.2bd84385e8a86a2a141634056a8b2a13.jpg,OBJECT_TO_MOUTH,138.6083,83.10315,140,999.0,140
fixed_140,325828564_143075851629778_4427204079022360148_n_jpeg.rf.6d88e3f10bf95bdef9ba8c47ec5f007c.jpg,SAFE,262.28436,143.27432,140,999.0,140
fixed_140,325830439_1216468435654765_8198123771164846849_n_jpg.rf.6d419a8537ed729228daaf2753c667cf.jpg,OBJECT_TO_MOUTH,36.969723,62.420364,140,999.0,140
fixed_140,325832195_1339854156812702_1717903515341976352_n_jpg.rf.15c85b4e6ca32bbe2ec25565566d888c.jpg,SAFE,160.62117,194.74765,140,999.0,140
fixed_140,325834629_1362508447830343_933497660261311816_n_jpg.rf.a70441605a9352a8ebf92d8778fd8194.jpg,SAFE,149.43887,251.07042,140,999.0,140
fixed_140,325843728_1359426611492046_487944337367268830_n_jpg.rf.764c1fe41d26fba6647b5f9986b25eaa.jpg,SAFE,246.74774,301.11368,140,999.0,140
fixed_140,325846420_716467010074304_6606871107514956601_n_jpeg.rf.875c2225d1fe27bc0330e0d89f9d08b4.jpg,OBJECT_TO_MOUTH,237.11801,43.867283,140,999.0,140
fixed_140,325851925_1217752579137248_1765109413283657584_n_jpeg.rf.85080a24caab73738a3ac36de36903e1.jpg,OBJECT_TO_MOUTH,168.88577,39.46374,140,0.0,140
fixed_140,325852401_224083296633956_3726821935783839992_n-1-_jpg.rf.48eb34fd25a14c84fd32de82d7d2b272.jpg,SAFE,91.963295,169.89478,140,2.2243042,140
fixed_140,325853841_854697115796834_2169392954461529972_n_jpg.rf.905d044d4af9e570521a7ab1ed503d52.jpg,SAFE,128.89622,109.9227,140,0.0,140
fixed_140,325856372_3341947289398735_1845670640344645647_n_jpeg.rf.69fc7c883a5c85c939fb043acc85cff1.jpg,SAFE,156.78537,36.87265,140,0.0,140
fixed_140,325858218_735284108187137_8612504092767063181_n_jpg.rf.43101dca0582425eddf05c6db9e9e3f4.jpg,SAFE,279.53442,338.82422,140,999.0,140
fixed_140,325862006_607648697854869_8077723672705209648_n_jpg.rf.8af5c8ef0a0edb3b9ca8eadec9520fee.jpg,SAFE,240.0629,168.52826,140,999.0,140
fixed_140,325887220_148285897711350_1106216209346429770_n_jpg.rf.593efd897c41d6512c896bb0dd47d861.jpg,SAFE,121.882034,205.1233,140,999.0,140
fixed_140,325889424_1022042085424177_4274075519616331075_n_jpg.rf.f45ff5b75b774c7cff4f7e5dca2fd21e.jpg,SAFE,129.3685,167.47527,140,999.0,140
fixed_140,325890772_923198995504197_108519207377433103_n_jpg.rf.acfc4e109ea76dd0292210402b303d2d.jpg,SAFE,211.0917,309.25757,140,0.0,140
fixed_140,325903043_558916182578830_9160850899221673022_n_jpg.rf.340f909b9abafc909a478255b1e5ba20.jpg,SAFE,116.209145,196.5147,140,999.0,140
fixed_140,325905909_230078042780950_2765254547303828960_n_jpg.rf.875a55fa848c941f7ea47603e6e98ae4.jpg,SAFE,154.99883,222.61984,140,0.0,140
fixed_140,325906290_571682851492506_951543606439703749_n_jpg.rf.883338f614f7a35652dc775cd10a8525.jpg,OBJECT_TO_MOUTH,152.31891,110.96584,140,999.0,140
fixed_140,325911714_127739226853961_813776679580345667_n_jpg.rf.9d8e816e5f5f62e3235260c50d4b1787.jpg,SAFE,192.47682,307.8868,140,999.0,140
fixed_140,325912152_1038841907072967_841167442293686645_n_jpeg.rf.412e3c8eb251fcea661c4ceeee7ae051.jpg,SAFE,360.81036,197.12231,140,0.0,140
fixed_140,325915642_719903972873435_6167865177081716238_n_jpg.rf.39b709cdf5f595228c731e64a5532b77.jpg,OBJECT_TO_MOUTH,98.97426,59.450455,140,76.79956,140
fixed_140,325916138_1456500508215421_1919989763359894423_n_jpg.rf.9e94b74e292d282366f4f02bf3bd4a64.jpg,SAFE,156.91815,162.37332,140,999.0,140
fixed_140,325918064_1642949452825639_7384688564140211377_n_jpg.rf.386b77683f7acb2bf21329e1b5c1d399.jpg,SAFE,183.30472,311.32956,140,999.0,140
fixed_140,325932283_1389328041897444_173607932005390759_n_jpeg.rf.317f4a53d9e273e714ec54dc9ce71772.jpg,SAFE,247.71017,222.24881,140,0.0,140
fixed_140,325941568_724782709270226_3417747826008465931_n_jpg.rf.faebb3e2f878f4cb4c828aed2a1a379e.jpg,OBJECT_TO_MOUTH,158.44518,101.17541,140,11.104889,140
fixed_140,325941570_5852048371554790_3949988224046891795_n_jpg.rf.6720ed113da6f0f501dde9f33dc9b41e.jpg,SAFE,157.57831,161.7993,140,999.0,140
fixed_140,325941573_632986048595613_6067750325090581428_n_jpeg.rf.0129a221f91a2844ceff9f14c0ae6f0c.jpg,OBJECT_TO_MOUTH,195.4637,60.44865,140,999.0,140
fixed_140,325943791_1818414765188669_5414789955832695548_n_jpeg.rf.c5e061a11e1c7d05bf980a12a3f5b44c.jpg,OBJECT_TO_MOUTH,202.01021,89.98864,140,0.0,140
fixed_140,325944427_591711642789313_814042611178577681_n_jpg.rf.d3366488e0a6ba98aad6214d87ca6225.jpg,SAFE,366.83563,330.03156,140,999.0,140
fixed_140,325949356_735657664844481_8814291452810595816_n_jpeg.rf.60340b4ca23e864e2abc55572717833c.jpg,SAFE,433.79868,382.54816,140,999.0,140
fixed_140,325950554_525907576273358_4193277631812057613_n_jpg.rf.b9ffe352d61843fe94ac242856c64a25.jpg,SAFE,246.86336,228.13806,140,999.0,140
fixed_140,325959514_891038478524824_6752771744940767486_n_jpeg.rf.1f045ae8387ffa8eb5a0ab316509a184.jpg,SAFE,7.8043637,126.044014,140,0.0,140
fixed_140,325959520_690272536152598_8492194992626204430_n_jpg.rf.65eaffe5c9c41a05d097aa554c1f4fa1.jpg,SAFE,117.02086,152.03468,140,0.0,140
fixed_140,325959666_957878605196023_9072889376073651684_n_jpg.rf.0b650be7e92ce3c6e4da7d5aca9ae5fa.jpg,OBJECT_TO_MOUTH,117.08975,77.43277,140,4.0146484,140
fixed_140,325961197_576435044348041_8117999939421443725_n_jpeg.rf.cfd473d694ffee3b685f426e12a42657.jpg,OBJECT_TO_MOUTH,114.01779,97.70936,140,11.380844,140
fixed_140,325961426_1242030189726387_2927668558212797819_n-1-_jpeg.rf.71dcb101e2383aa36e3fade10f88511b.jpg,OBJECT_TO_MOUTH,111.87467,85.8377,140,0.0,140
fixed_140,325964284_565067418866646_6831457863004552440_n_jpeg.rf.e0ab783f4cfee954b502856791c768dc.jpg,SAFE,48.92397,239.14981,140,999.0,140
fixed_140,325964284_731258925053534_7111272423365444013_n_jpg.rf.439d55097ca7b24794eeabe37eb3623f.jpg,OBJECT_TO_MOUTH,94.10583,80.95586,140,0.0,140
fixed_140,325966801_1227142951223737_7087894396623934178_n_jpeg.rf.91203c506af90199eb17bb9489c06ff9.jpg,OBJECT_TO_MOUTH,163.80309,47.90936,140,999.0,140
fixed_140,325969600_1612654335876891_122037449559144506_n_jpeg.rf.27d67cc13c73676f9e3e066bc46b69b7.jpg,OBJECT_TO_MOUTH,154.40948,36.72579,140,999.0,140
fixed_140,325971796_842455950388157_6683808490628279650_n_jpg.rf.3fd8a030853401c88f781416fafdb60e.jpg,OBJECT_TO_MOUTH,97.95361,95.80859,140,74.237045,140
fixed_140,325976711_1311326282981800_4246210607674239024_n_jpg.rf.ab2b65c794a6f380a4841fcdb32d2e96.jpg,SAFE,206.37326,123.448425,140,999.0,140
fixed_140,325986899_1558422324603874_1067073606981384361_n_jpeg.rf.57b778631a254c958df79c8842c3e135.jpg,OBJECT_TO_MOUTH,125.218994,26.79678,140,46.70597,140
fixed_140,325986900_5774870075961919_543810288573767685_n-1-_jpeg.rf.15e69d7d79fc8dc83ea5e558a0b71bc8.jpg,OBJECT_TO_MOUTH,145.40976,76.63189,140,999.0,140
fixed_140,325986902_603102441638737_6120570889659331988_n_jpeg.rf.e2332eaac2a1856b9e289904e9ac3e3b.jpg,SAFE,61.270027,198.42635,140,70.79834,140
fixed_140,325989899_5569496256495137_5885316621067052647_n_jpeg.rf.c6e30b0c866b68449ffcb678dc79801c.jpg,SAFE,183.73463,149.80095,140,999.0,140
fixed_140,325994381_1528947317584397_4323662828811045952_n_jpg.rf.45440b26ad3ec85c8181211950368b21.jpg,SAFE,54.11384,140.6567,140,999.0,140
fixed_140,325996485_876303237048050_7582502248952633427_n_jpeg.rf.8edff6e645be1fa433759cbecfa251bc.jpg,OBJECT_TO_MOUTH,144.3621,107.246475,140,999.0,140
fixed_140,326000236_164366506340668_2692675189297886422_n_jpeg.rf.903ddf91bcf83c7156420160844b0dbf.jpg,SAFE,164.52612,204.66306,140,999.0,140
fixed_140,326000711_835327364236984_7228592606490245897_n_jpeg.rf.9a3d85d509a3a4b6969b424bd27fd042.jpg,OBJECT_TO_MOUTH,182.63377,111.270836,140,999.0,140
fixed_140,326002004_889549828864990_8211319777410375818_n_jpg.rf.2472b68e4f20a07f5b38368611308d98.jpg,SAFE,133.21924,184.97809,140,0.0,140
fixed_140,326020048_737599357577073_6452283636308315272_n_jpg.rf.7b2458c4c47dfabfa2459378a177d127.jpg,SAFE,214.26784,188.27257,140,999.0,140
fixed_140,326022279_205144305377275_9019668338539510508_n_jpg.rf.ab960eb043cbcc7ca006f45e5ee399e2.jpg,OBJECT_TO_MOUTH,168.51558,53.35994,140,999.0,140
fixed_140,326023119_123705473721884_4659080129191626779_n_jpg.rf.40c4917eb761f71c614b185ad276c930.jpg,SAFE,68.48386,159.89708,140,0.0,140
fixed_140,326024023_869794794068414_889748955059745876_n_jpg.rf.c21b3771197832178adeae895d69a482.jpg,SAFE,,999.0,140,999.0,140
fixed_140,326040326_222877130164477_4885331846598349588_n_jpg.rf.c25de7914c7fe4b9c2bdb9e7161c9f76.jpg,SAFE,175.94218,204.78116,140,0.0,140
fixed_140,326056192_1363563664393816_8049857165622081614_n_jpg.rf.46a645e5bca93d425a38944fc2a1338c.jpg,SAFE,167.10855,297.3311,140,999.0,140
fixed_140,326056860_226040386518445_6075035151553380165_n_jpeg.rf.2347082318f22dbb304184ad25350e22.jpg,SAFE,,999.0,140,999.0,140
fixed_140,326057028_716151576669912_2664507569343825932_n_jpg.rf.76450ae99f15b3ae58e8fc01ff723c52.jpg,OBJECT_TO_MOUTH,120.03472,90.22831,140,999.0,140
fixed_140,326057692_722933886138515_8898909965466186073_n_jpg.rf.343990fce4b599038110edc234fa23f5.jpg,SAFE,105.64674,33.894962,140,0.0,140
fixed_140,326070235_1373980306745243_3765998114619366907_n_jpg.rf.44cdc837695a0e49494dbb3f5d006be6.jpg,SAFE,,999.0,140,999.0,140
fixed_140,326071301_855206582399562_7436955326920316076_n_jpg.rf.f1700d3e88c196078d41c9615ed40a30.jpg,OBJECT_TO_MOUTH,78.24514,48.913666,140,999.0,140
fixed_140,326071468_6217587151631105_2484844944334496142_n_jpg.rf.82bb31f73aa33e2110063f1c7645f383.jpg,OBJECT_TO_MOUTH,48.40543,35.939453,140,999.0,140
fixed_140,326093722_553692510142601_6325421482977006800_n_jpg.rf.e1732a1724b69038b3baa2afc14ec941.jpg,OBJECT_TO_MOUTH,130.6969,70.09298,140,999.0,140
fixed_140,326101798_1161106167874285_7579510752296817416_n_jpg.rf.68cc913a6c8aed3d4f3c1484e47fa50f.jpg,SAFE,,999.0,140,999.0,140
fixed_140,326114664_1170756590499061_226593592589168988_n_jpg.rf.0ec75038e2121ac7b4f7c4f1dbf62f93.jpg,SAFE,167.93767,161.84082,140,0.0,140
fixed_140,326131956_3085853025040618_960985994727140193_n_jpg.rf.751f53fc7fb0796f25801cff3f992d37.jpg,SAFE,104.07684,86.46264,140,0.0,140
fixed_140,326134170_2513107025498475_3653162843907794131_n_jpg.rf.d200a01df7f79fc02e233b36a6a3de33.jpg,OBJECT_TO_MOUTH,95.53979,72.03984,140,8.358673,140
fixed_140,326141876_845746363189106_724689108582353364_n_jpg.rf.ae290ff6a3716e9c2c1d6a15bc5a5af5.jpg,SAFE,185.6185,194.71188,140,999.0,140
fixed_140,326157342_202184902316456_6203023765414409336_n_jpg.rf.e2ab49bd7ebe8bbbc980e18b49846bf9.jpg,SAFE,329.42688,157.8986,140,40.939407,140
fixed_140,326159349_534578221963884_1591071820433039757_n_jpeg.rf.2f5ea5b630f0d34d545249624d079fb7.jpg,SAFE,148.49495,286.1377,140,0.0,140
fixed_140,326172900_574080994237472_3187452732663447694_n_jpg.rf.d4410d2d17bd71f461aad6c59af171ce.jpg,OBJECT_TO_MOUTH,179.16063,27.95469,140,83.46643,140
fixed_140,326199812_865167071464240_5953478232968722921_n_jpg.rf.16ebe99e073ca7f51b4a4a03ae04623e.jpg,OBJECT_TO_MOUTH,72.2796,52.975864,140,0.0,140
fixed_140,326227769_1117474052226829_7496319085438260039_n_jpg.rf.2963f0bbc97f6e3c4db23de3b03aa7c4.jpg,SAFE,109.05553,137.29912,140,0.0,140
fixed_140,326230155_562689845719563_9156064187152442133_n_jpg.rf.7d345388fdd0dc9df4520caef4e7bb05.jpg,SAFE,97.293594,257.94864,140,999.0,140
fixed_140,326231701_864405831349202_1793460698637658304_n_jpeg.rf.7ac9e1006acbb82628ddab43d4c88e3c.jpg,SAFE,133.59016,130.3427,140,999.0,140
fixed_140,326238267_893401148469647_7085697957128711941_n_jpg.rf.98f335844d41e5c96cfc66b54e9fc647.jpg,SAFE,196.82863,313.16513,140,0.0,140
fixed_140,326240060_558495319533045_7013724105609114995_n_jpg.rf.88bee90369c87bbee92be692b1cd9913.jpg,OBJECT_TO_MOUTH,232.8078,90.146034,140,0.0,140
fixed_140,326250233_539700318120807_536986886450557021_n_jpeg.rf.5a0600b8cceb5d0f119fde111efb3718.jpg,OBJECT_TO_MOUTH,195.86551,34.256065,140,59.65036,140
fixed_140,326254337_6422788407751098_8337727507017669829_n_jpeg.rf.f5e6fd8a0b2390a0a89dfcd018d02a38.jpg,SAFE,125.77745,230.61218,140,0.0,140
fixed_140,326270748_187318940584038_1147466754414962418_n_jpg.rf.5ab61697bce357ae27b3f0ec02c1fb68.jpg,OBJECT_TO_MOUTH,106.0754,118.13661,140,0.0,140
fixed_140,326272044_201170805767224_3953774779871855503_n_jpeg.rf.182a7994f9276973fea0259677bae262.jpg,SAFE,152.2272,122.664604,140,0.0,140
fixed_140,326286485_971713500648088_7958627032111934273_n_jpg.rf.d15bf054b05f1c80200717af2f680f12.jpg,SAFE,258.83167,231.31831,140,0.0,140
fixed_140,326306698_2144446042408569_2169775211310267502_n_jpg.rf.332b78d09a505dc6866ea806e8d5fdea.jpg,SAFE,144.55397,144.69656,140,0.0,140
fixed_140,326306920_930105191742580_4152251109723050612_n-1-_jpg.rf.c3d87e586b1c037025d715004776653f.jpg,SAFE,69.4616,88.11309,140,0.0,140
fixed_140,326329435_1384347272126700_1259818525000908483_n-1-_jpeg.rf.9fffff8456c461afc2863b9e7f6a9e47.jpg,SAFE,154.22495,256.88382,140,0.0,140
fixed_140,326331654_570224741677651_45717041642499216_n_jpg.rf.c61cb77544d1ac4b19ef0989141342a0.jpg,SAFE,237.7306,287.74194,140,999.0,140
fixed_140,326394434_5756615407785144_5694530470722789450_n_jpg.rf.483cc4a0e1b2deb14c500f0a3c11a172.jpg,OBJECT_TO_MOUTH,62.811047,86.42703,140,999.0,140
fixed_140,326431299_958693652173971_5362073672430628745_n_jpeg.rf.17de8d040db4fbeb7abd8d48e9bd49c5.jpg,HAND_TO_MOUTH,498.68152,107.57241,140,999.0,140
